Info 0    [10:53:48.26] Starting TS Server
Info 276  [10:55:48.802] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false Elapsed: 1ms
Info 277  [10:55:48.802] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 278  [10:55:49.531] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 279  [10:55:49.533] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false Elapsed: 2ms
Info 280  [10:55:49.533] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 281  [10:55:49.819] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 282  [10:55:49.820] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false Elapsed: 1ms
Info 283  [10:55:49.820] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 284  [10:55:50.182] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 285  [10:55:50.183] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false Elapsed: 1ms
Info 286  [10:55:50.183] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 287  [10:55:50.657] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 288  [10:55:50.658] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false Elapsed: 1ms
Info 289  [10:55:50.658] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 290  [10:55:52.221] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 291  [10:55:52.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false Elapsed: 1ms
Info 292  [10:55:52.222] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 293  [10:55:52.503] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 294  [10:55:52.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false Elapsed: 1ms
Info 295  [10:55:52.504] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 296  [10:55:52.836] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 297  [10:55:52.837] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false Elapsed: 1ms
Info 298  [10:55:52.837] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 299  [10:55:53.118] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 300  [10:55:53.119] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false Elapsed: 1ms
Info 301  [10:55:53.119] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 302  [10:55:53.492] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 303  [10:55:53.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 99 structureChanged: false Elapsed: 1ms
Info 304  [10:55:53.493] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 305  [10:55:54.126] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 306  [10:55:54.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 100 structureChanged: false Elapsed: 1ms
Info 307  [10:55:54.127] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 308  [10:55:54.575] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 309  [10:55:54.576] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 101 structureChanged: false Elapsed: 1ms
Info 310  [10:55:54.576] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 311  [10:55:54.813] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 312  [10:55:54.815] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 102 structureChanged: false Elapsed: 2ms
Info 313  [10:55:54.815] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 314  [10:55:56.166] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 315  [10:55:56.167] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 103 structureChanged: false Elapsed: 1ms
Info 316  [10:55:56.167] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 317  [10:55:56.492] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 318  [10:55:56.495] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 104 structureChanged: false Elapsed: 3ms
Info 319  [10:55:56.496] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 320  [10:55:56.885] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 321  [10:55:56.887] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 105 structureChanged: false Elapsed: 2ms
Info 322  [10:55:56.887] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 323  [10:56:3.814] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 324  [10:56:3.815] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 106 structureChanged: false Elapsed: 1ms
Info 325  [10:56:3.815] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 326  [10:56:4.162] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 327  [10:56:4.163] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 107 structureChanged: false Elapsed: 1ms
Info 328  [10:56:4.163] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 329  [10:56:6.829] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 330  [10:56:6.830] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 108 structureChanged: false Elapsed: 1ms
Info 331  [10:56:6.830] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 332  [10:56:7.342] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 333  [10:56:7.345] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 109 structureChanged: false Elapsed: 3ms
Info 334  [10:56:7.345] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 335  [10:56:8.47] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 336  [10:56:8.49] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 110 structureChanged: false Elapsed: 2ms
Info 337  [10:56:8.49] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 338  [10:56:8.302] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 339  [10:56:8.303] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 111 structureChanged: false Elapsed: 1ms
Info 340  [10:56:8.303] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 341  [10:56:8.763] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 342  [10:56:8.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 112 structureChanged: false Elapsed: 1ms
Info 343  [10:56:8.764] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 344  [10:56:9.579] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 345  [10:56:9.580] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 113 structureChanged: false Elapsed: 1ms
Info 346  [10:56:9.581] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 347  [10:56:9.582] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 348  [10:56:9.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 114 structureChanged: false Elapsed: 1ms
Info 349  [10:56:9.583] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 350  [10:56:10.147] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 351  [10:56:10.148] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 115 structureChanged: false Elapsed: 1ms
Info 352  [10:56:10.148] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 353  [10:56:10.152] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 354  [10:56:10.154] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 116 structureChanged: false Elapsed: 2ms
Info 355  [10:56:10.154] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 356  [10:56:10.460] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 357  [10:56:10.462] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 117 structureChanged: false Elapsed: 2ms
Info 358  [10:56:10.462] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 359  [10:56:10.730] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 360  [10:56:10.731] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 118 structureChanged: false Elapsed: 1ms
Info 361  [10:56:10.731] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 362  [10:56:11.93] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 363  [10:56:11.94] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 119 structureChanged: false Elapsed: 1ms
Info 364  [10:56:11.94] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 365  [10:56:11.912] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 366  [10:56:11.913] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 120 structureChanged: false Elapsed: 1ms
Info 367  [10:56:11.913] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 368  [10:56:12.277] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 369  [10:56:12.278] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 121 structureChanged: false Elapsed: 1ms
Info 370  [10:56:12.278] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 371  [10:56:12.713] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 372  [10:56:12.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 122 structureChanged: false Elapsed: 1ms
Info 373  [10:56:12.718] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 374  [10:56:14.303] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 375  [10:56:14.305] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 123 structureChanged: false Elapsed: 1ms
Info 376  [10:56:14.305] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 377  [10:56:14.781] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 378  [10:56:14.783] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 124 structureChanged: false Elapsed: 2ms
Info 379  [10:56:14.783] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 380  [10:56:15.308] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 381  [10:56:15.309] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 125 structureChanged: false Elapsed: 1ms
Info 382  [10:56:15.309] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 383  [10:56:15.515] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 384  [10:56:15.516] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 126 structureChanged: false Elapsed: 1ms
Info 385  [10:56:15.516] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 386  [10:56:16.38] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 387  [10:56:16.39] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 127 structureChanged: false Elapsed: 1ms
Info 388  [10:56:16.40] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 389  [10:56:16.358] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 390  [10:56:16.359] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 128 structureChanged: false Elapsed: 1ms
Info 391  [10:56:16.359] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 392  [10:56:16.847] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 393  [10:56:16.849] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 129 structureChanged: false Elapsed: 2ms
Info 394  [10:56:16.849] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 395  [10:56:17.198] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [10:56:17.199] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 130 structureChanged: false Elapsed: 1ms
Info 397  [10:56:17.199] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 398  [10:56:17.539] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 399  [10:56:17.541] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 131 structureChanged: false Elapsed: 2ms
Info 400  [10:56:17.541] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 401  [10:56:18.349] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 402  [10:56:18.351] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 132 structureChanged: false Elapsed: 2ms
Info 403  [10:56:18.351] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 404  [10:56:18.666] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 405  [10:56:18.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 133 structureChanged: false Elapsed: 1ms
Info 406  [10:56:18.667] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 407  [10:56:19.298] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 408  [10:56:19.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 134 structureChanged: false Elapsed: 1ms
Info 409  [10:56:19.299] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 410  [10:56:21.292] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 411  [10:56:21.294] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 135 structureChanged: false Elapsed: 2ms
Info 412  [10:56:21.294] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 413  [10:56:21.845] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 414  [10:56:21.847] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 136 structureChanged: false Elapsed: 2ms
Info 415  [10:56:21.847] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 416  [10:56:22.958] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 417  [10:56:22.960] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 137 structureChanged: false Elapsed: 2ms
Info 418  [10:56:22.960] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 419  [10:56:22.961] getCompletionData: Get current token: 0
Info 420  [10:56:22.961] getCompletionData: Is inside comment: 0
Info 421  [10:56:22.961] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 422  [10:56:23.314] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 423  [10:56:23.316] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 138 structureChanged: false Elapsed: 2ms
Info 424  [10:56:23.316] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 425  [10:56:23.723] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 426  [10:56:23.724] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 139 structureChanged: false Elapsed: 1ms
Info 427  [10:56:23.724] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 428  [10:56:23.724] getCompletionData: Get current token: 0
Info 429  [10:56:23.724] getCompletionData: Is inside comment: 0
Info 430  [10:56:23.724] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 431  [10:56:23.768] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 432  [10:56:23.769] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 140 structureChanged: false Elapsed: 1ms
Info 433  [10:56:23.769] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 434  [10:56:23.770] getCompletionData: Get current token: 0
Info 435  [10:56:23.770] getCompletionData: Is inside comment: 0
Info 436  [10:56:23.770] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 437  [10:56:23.888] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 438  [10:56:23.889] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 141 structureChanged: false Elapsed: 1ms
Info 439  [10:56:23.889] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 440  [10:56:23.889] getCompletionData: Get current token: 0
Info 441  [10:56:23.889] getCompletionData: Is inside comment: 0
Info 442  [10:56:23.889] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 443  [10:56:24.8] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 444  [10:56:24.9] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 142 structureChanged: false Elapsed: 1ms
Info 445  [10:56:24.9] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 446  [10:56:24.10] getCompletionData: Get current token: 0
Info 447  [10:56:24.10] getCompletionData: Is inside comment: 0
Info 448  [10:56:24.10] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 449  [10:56:25.613] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 450  [10:56:25.617] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 143 structureChanged: false Elapsed: 4ms
Info 451  [10:56:25.617] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 452  [10:56:25.618] getCompletionData: Get current token: 0
Info 453  [10:56:25.618] getCompletionData: Is inside comment: 0
Info 454  [10:56:25.618] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 455  [10:56:26.228] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 456  [10:56:26.229] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 144 structureChanged: false Elapsed: 1ms
Info 457  [10:56:26.230] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 458  [10:56:26.230] getCompletionData: Get current token: 0
Info 459  [10:56:26.230] getCompletionData: Is inside comment: 0
Info 460  [10:56:26.230] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 461  [10:56:26.274] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 462  [10:56:26.275] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 145 structureChanged: false Elapsed: 1ms
Info 463  [10:56:26.275] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 464  [10:56:26.275] getCompletionData: Get current token: 0
Info 465  [10:56:26.275] getCompletionData: Is inside comment: 0
Info 466  [10:56:26.275] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 467  [10:56:26.363] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 468  [10:56:26.364] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 146 structureChanged: false Elapsed: 1ms
Info 469  [10:56:26.364] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 470  [10:56:26.364] getCompletionData: Get current token: 0
Info 471  [10:56:26.364] getCompletionData: Is inside comment: 0
Info 472  [10:56:26.364] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 473  [10:56:26.513] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 474  [10:56:26.514] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 147 structureChanged: false Elapsed: 1ms
Info 475  [10:56:26.514] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 476  [10:56:26.514] getCompletionData: Get current token: 0
Info 477  [10:56:26.514] getCompletionData: Is inside comment: 0
Info 478  [10:56:26.514] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 479  [10:56:26.678] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 480  [10:56:26.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 148 structureChanged: false Elapsed: 1ms
Info 481  [10:56:26.679] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 482  [10:56:26.679] getCompletionData: Get current token: 0
Info 483  [10:56:26.679] getCompletionData: Is inside comment: 0
Info 484  [10:56:26.679] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 485  [10:56:28.183] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 486  [10:56:28.185] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 149 structureChanged: false Elapsed: 2ms
Info 487  [10:56:28.185] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 488  [10:57:7.976] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 489  [10:57:7.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 150 structureChanged: false Elapsed: 1ms
Info 490  [10:57:7.977] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 491  [10:57:8.363] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 492  [10:57:8.364] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 151 structureChanged: false Elapsed: 1ms
Info 493  [10:57:8.364] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 494  [10:57:9.982] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 495  [10:57:9.983] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 152 structureChanged: false Elapsed: 1ms
Info 496  [10:57:9.983] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 497  [10:57:10.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 498  [10:57:10.268] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 153 structureChanged: false Elapsed: 2ms
Info 499  [10:57:10.268] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 500  [10:57:10.945] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 501  [10:57:10.946] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 154 structureChanged: false Elapsed: 1ms
Info 502  [10:57:10.946] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 503  [10:57:11.662] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 504  [10:57:11.664] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 155 structureChanged: false Elapsed: 2ms
Info 505  [10:57:11.664] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 506  [10:57:11.876] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 507  [10:57:11.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 156 structureChanged: false Elapsed: 1ms
Info 508  [10:57:11.877] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 509  [10:57:12.247] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 510  [10:57:12.249] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 157 structureChanged: false Elapsed: 2ms
Info 511  [10:57:12.249] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 512  [10:57:12.831] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 513  [10:57:12.832] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 158 structureChanged: false Elapsed: 1ms
Info 514  [10:57:12.832] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 515  [10:57:13.537] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 516  [10:57:13.538] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 159 structureChanged: false Elapsed: 1ms
Info 517  [10:57:13.538] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 518  [10:57:13.796] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 519  [10:57:13.797] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 160 structureChanged: false Elapsed: 1ms
Info 520  [10:57:13.798] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 521  [10:57:13.800] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 522  [10:57:13.801] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 161 structureChanged: false Elapsed: 1ms
Info 523  [10:57:13.801] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 524  [10:57:14.396] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 525  [10:57:14.397] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 162 structureChanged: false Elapsed: 1ms
Info 526  [10:57:14.397] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 527  [10:57:15.6] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 528  [10:57:15.7] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 163 structureChanged: false Elapsed: 1ms
Info 529  [10:57:15.8] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 530  [10:57:15.460] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 531  [10:57:15.461] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 164 structureChanged: false Elapsed: 1ms
Info 532  [10:57:15.461] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 533  [10:57:15.729] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 534  [10:57:15.731] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 165 structureChanged: false Elapsed: 1ms
Info 535  [10:57:15.731] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 536  [10:57:16.540] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 537  [10:57:16.542] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 166 structureChanged: false Elapsed: 2ms
Info 538  [10:57:16.542] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 539  [10:57:16.928] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 540  [10:57:16.930] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 167 structureChanged: false Elapsed: 2ms
Info 541  [10:57:16.930] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 542  [10:57:17.199] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 543  [10:57:17.200] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 168 structureChanged: false Elapsed: 1ms
Info 544  [10:57:17.200] Different program with same set of files:: oldProgram.structureIsReused:: 2
Err 545   [10:57:17.210] Exception on executing command {"command":"signatureHelp","seq":811,"type":"request","arguments":{"file":"/Users/ignacy/code/nearme/whats-cooking/app/assets/scripts/code.ts","line":13,"offset":26}}:

    Cannot read property 'length' of undefined

    TypeError: Cannot read property 'length' of undefined
        at Object.getLocalTypeParametersOfClassOrInterfaceOrTypeAlias (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:39821:64)
        at createTypeHelpItems (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:115298:42)
        at /Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:114881:23
        at Object.runWithCancellationToken (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:33400:28)
        at Object.getSignatureHelpItems (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:114878:32)
        at Object.getSignatureHelpItems (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:130957:37)
        at IOSession.Session.getSignatureHelpItems (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:140520:62)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:139446:61)
        at /Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:140960:88
        at IOSession.Session.executeWithRequestId (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:140951:28)
